id	name	rawTweet	postTweet	label	mentions	hashtags
101	ksenpotterhead	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	2	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
102	ictopyk	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	2	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
19	CyberUkrop	RT @AmbassadorPower: Incredible performance by #Jamala, giving Crimean Tatars, suffering persecution &amp; abuse, reason to celebrate https://t…	abuse amp celebrate crimean giving incredible jamala performance persecution reason rt suffering tatars	2	['@AmbassadorPower']	['#Jamala']
104	InfiniteTias	RT @Schlagerprofil: So @manszelmerlow Heroes (#68) is charting better in UK iTunes chart at the moment than 1944 by Jamala (#70) - Frans at…	1944 68 70 at chart charting frans heroes itunes jamala moment rt uk	1	['@Schlagerprofil', '@manszelmerlow']	['#68', '#70']
105	GillStella	RT @NTenzer: Great post @ellie_knott @Jamala's victory brings plight of #Crimea/n #Tatars to Eur audience https://t.co/lW4dDCUoPc https://t…	audience brings crimea eur great plight post rt tatars victory	2	['@NTenzer', '@ellie_knott', '@Jamala']	['#Crimea', '#Tatars']
106	__Anastazia__	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	2	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
107	riwancz	RT @EuromaidanPress: Russian coverage of Jamala’s victory descends to the level of old Soviet anecdote https://t.co/3KiPGGae51 https://t.co…	coverage descends jamala level rt russian soviet anecdote victory	2	['@EuromaidanPress']	[]
17	StormBringer15	#BREAKING #Jamala is singing for #Russia-n agressors in #Sochi 2015 to earn money for #Eurovision #ESC2016 #Ukraine https://t.co/gnrH8lWLf4	2015 agressors breaking earn esc2016 eurovision jamala money russia singing sochi ukraine	1	[]	['#BREAKING', '#Jamala', '#Russia', '#Sochi', '#Eurovision', '#ESC2016', '#Ukraine']
97	_raindancer	#NowPlaying Hate love de Jamala ♫ https://t.co/4PSv9nHrXG	de hate jamala love nowplaying	2	[]	['#NowPlaying']
8	KyivPost	Kyiv Post archives: Jazz singer with a twist. Our interview with #Jamala back in 2010. https://t.co/1kUapCORzY https://t.co/c6blXIrlqg	2010 archives back interview jamala jazz kyiv post singer twist	2	[]	['#Jamala']
109	hasanlitarana	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	2	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
110	Russianspringru	RT @StormBringer15: #BREAKING #Jamala is singing for #Russia-n agressors in #Sochi 2015 to earn money for #Eurovision #ESC2016 #Ukraine htt…	2015 agressors breaking earn esc2016 eurovision htt jamala money rt russia singing sochi ukraine	1	['@StormBringer15']	['#BREAKING', '#Jamala', '#Russia', '#Sochi', '#Eurovision', '#ESC2016', '#Ukraine']
9	ambassadorua	Kyiv Post archives: Jazz singer with a twist. Our interview with #Jamala back in 2010. https://t.co/MTelIPKjOH https://t.co/WmjrKqs4E6	2010 archives back interview jamala jazz kyiv post singer twist	2	[]	['#Jamala']
62	OS1954	RT @KyivPost: Kyiv Post archives: Jazz singer with a twist. Our interview with #Jamala back in 2010. https://t.co/1kUapCORzY https://t.co/c…	2010 archives back interview jamala jazz kyiv post rt singer twist	2	['@KyivPost']	['#Jamala']
111	cassandreFR	RT @StormBringer15: #BREAKING #Jamala is singing for #Russia-n agressors in #Sochi 2015 to earn money for #Eurovision #ESC2016 #Ukraine htt…	2015 agressors breaking earn esc2016 eurovision htt jamala money rt russia singing sochi ukraine	1	['@StormBringer15']	['#BREAKING', '#Jamala', '#Russia', '#Sochi', '#Eurovision', '#ESC2016', '#Ukraine']
102	ictopyk	RT @walterbilas: Eurovision 2016: Furious Russia demands boycott of Ukraine over Jamala's 'anti-Kremlin' song | via @telegraphnews https://…	2016 anti boycott demands eurovision furious jamala kremlin rt russia song ukraine	2	['@walterbilas', '@telegraphnews']	[]
102	ictopyk	RT @ngumenyuk: How Ukraine has greeted #jamala @Eurovision winner back home in Kyiv #Crimea https://t.co/pPXXu55XID https://t.co/jWgIFXMmLn	back crimea greeted home jamala kyiv rt ukraine winner	2	['@ngumenyuk', '@Eurovision']	['#jamala', '#Crimea']
113	JooseMartiineez	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	2	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
114	ESCMichal	RT @ESC_JR: I don't get the hate 😥Jamala won fairly and her performance was stunning 😔 she really doesn't deserve this hate 💖🇺🇦 https://t.c…	deserve fairly hate hate performance rt stunning won 💖🇺🇦 😥jamala	2	['@ESC_JR']	[]
51	EuromaidanPress	#Russia #Ukraine Jamala's win must lead to support for Crimean Tatars https://t.co/od1u8xkRFg https://t.co/7D2gFWdOKE	crimean jamala lead russia support tatars ukraine win	2	[]	['#Russia', '#Ukraine']
115	UnitedforUkr	RT @MarcelHVanHerpe: Don't forget that #Jamala 's 1944 is again actual today...	1944 actual forget jamala rt today	2	['@MarcelHVanHerpe']	['#Jamala']
115	UnitedforUkr	RT @EUDelegationUA: #EU Delegation staff sincerely congratulates #Jamala on her a Eurovision victory! Europe, se you in 2017 in Kyiv! https…	2017 congratulates delegation eu europe eurovision jamala kyiv rt se sincerely staff victory	2	['@EUDelegationUA']	['#EU', '#Jamala']
115	UnitedforUkr	RT @danbbaer: That's wonderful! says my grandmother, upon learning of Jamala's #Eurovision win. Congratulations Ukraine-- Can't wait for…	congratulations eurovision for grandmother jamala learning rt ukraine wait win wonderful	2	['@danbbaer']	['#Eurovision']
115	UnitedforUkr	RT @tufkaa: .@jamala just won #Eurovision. She sang the story of how Stalin ethnically cleansed Crimea of the indigenous Crimean Tatars in…	@jamala cleansed crimea crimean ethnically eurovision in indigenous rt sang stalin story tatars won	2	['@tufkaa', '@jamala']	['#Eurovision']
117	UkraineInEurope	RT @LUGANSK_TODAY: My friends from #Luhansk meeting #Jamala at the airport in #Kiev! https://t.co/tatOURMldP	airport friends jamala kiev luhansk meeting rt	2	['@LUGANSK_TODAY']	['#Luhansk', '#Jamala', '#Kiev']
117	UkraineInEurope	RT @KyivPost: Kyiv Post archives: Jazz singer with a twist. Our interview with #Jamala back in 2010. https://t.co/1kUapCORzY https://t.co/c…	2010 archives back interview jamala jazz kyiv post rt singer twist	2	['@KyivPost']	['#Jamala']
19	CyberUkrop	RT @EuromaidanPress: #Russia #Ukraine Jamala's win must lead to support for Crimean Tatars https://t.co/od1u8xkRFg https://t.co/7D2gFWdOKE	crimean jamala lead rt russia support tatars ukraine win	2	['@EuromaidanPress']	['#Russia', '#Ukraine']
119	AndrijUKR2	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	2	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
121	roadwish1	RT @27khv: Ukraine's Eurovision winner, Jamala, is so angry with Russia that she appeared at Sochi's last New Year party ($$)   https://t.c…	angry appeared eurovision jamala party rt russia sochi ukraine winner year	1	['@27khv']	[]
122	maggieabee	RT @ESC_Girls: The Winner Eurovision Song Contest 2016 !!!  Jamala Ukraine Eurovision 2016 https://t.co/rNuWTcbwiz	2016 2016 contest eurovision eurovision jamala rt song ukraine winner	2	['@ESC_Girls']	[]
115	UnitedforUkr	RT @jtimberlake: #CantStopTheFeeling #Eurovision. Congrats @jamala #Ukraine!! https://t.co/1z9fA31yTR	cantstopthefeeling congrats eurovision rt ukraine	2	['@jtimberlake', '@jamala']	['#CantStopTheFeeling', '#Eurovision', '#Ukraine']
115	UnitedforUkr	RT @CWynnykWilson: The moment the win was announced #Jamala #Ukraine win #Eurovision2016 #Eurovision photo via .@poroshenko https://t.co/hH…	@poroshenko announced eurovision eurovision2016 jamala moment photo rt ukraine win win	2	['@CWynnykWilson', '@poroshenko']	['#Jamala', '#Ukraine', '#Eurovision2016', '#Eurovision']
47	PaulNiland	RT @ngumenyuk: How Ukraine has greeted #jamala @Eurovision winner back home in Kyiv #Crimea https://t.co/pPXXu55XID https://t.co/jWgIFXMmLn	back crimea greeted home jamala kyiv rt ukraine winner	2	['@ngumenyuk', '@Eurovision']	['#jamala', '#Crimea']
101	ksenpotterhead	RT @SVTEurovision: Congratulations Jamala from #Ukraine! The winner of the 2016 #Eurovision Song Contest!! 🎉🎶✨🙌🏻 https://t.co/UdYn6zwJU1	2016 congratulations contest eurovision jamala rt song ukraine winner 🎉🎶✨🙌🏻	2	['@SVTEurovision']	['#Ukraine', '#Eurovision']
123	Rutenien	Sarah Hurst: Eurovision puts Ukraine in helpful spotlight: Ukraine’s smooth crooner Jamala won... https://t.co/NgvKCZnRAv #FreeSavchenko	crooner eurovision freesavchenko helpful hurst jamala puts sarah smooth spotlight ukraine ukraine won	2	[]	['#FreeSavchenko']
101	ksenpotterhead	RT @Eurovision: LIVE: The Winner's Press Conference with Jamala, read more at https://t.co/RegYQWRyIl #eurovision	conference eurovision jamala live press read rt winner	2	['@Eurovision']	['#eurovision']
123	Rutenien	Ukraine Today: Jamala will receive People's Artist of Ukraine title – Minister of Culture https://t.co/vqoLpV6TrL	artist culture jamala minister people receive title today ukraine ukraine	2	[]	[]
122	maggieabee	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	2	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
124	jcarlosmendi	RT @StormBringer15: Nazi Svoboda party is angry about #Jamala's #ESC2016 victory confirming that #Ukraine is not for Ukrainians. #Eurovisio…	angry confirming esc2016 eurovisio jamala nazi party rt svoboda ukraine ukrainians victory	1	['@StormBringer15']	['#Jamala', '#ESC2016', '#Ukraine', '#Eurovisio']
45	TetyanaStadnyk	#Jamala is our #sunshine for #Ukraine's dark times. https://t.co/oDTw7fr3z2	dark jamala sunshine times ukraine	2	[]	['#Jamala', '#sunshine', '#Ukraine']
115	UnitedforUkr	RT @AmbassadorPower: Incredible performance by #Jamala, giving Crimean Tatars, suffering persecution &amp; abuse, reason to celebrate https://t…	abuse amp celebrate crimean giving incredible jamala performance persecution reason rt suffering tatars	2	['@AmbassadorPower']	['#Jamala']
115	UnitedforUkr	RT @carlbildt: Worth listening to @jamala message on a new Ukraine. And on the tragedy of the Crimea Tatars. https://t.co/cUZR5vvrqT	crimea listening message rt tatars tragedy ukraine worth	2	['@carlbildt', '@jamala']	[]
125	PashaKoza	RT @AmbassadorPower: Incredible performance by #Jamala, giving Crimean Tatars, suffering persecution &amp; abuse, reason to celebrate https://t…	abuse amp celebrate crimean giving incredible jamala performance persecution reason rt suffering tatars	2	['@AmbassadorPower']	['#Jamala']
43	wanderer1982	RT @TetyanaStadnyk: #Jamala is our #sunshine for #Ukraine's dark times. https://t.co/oDTw7fr3z2	dark jamala rt sunshine times ukraine	2	['@TetyanaStadnyk']	['#Jamala', '#sunshine', '#Ukraine']
126	Nkbayar	RT @carlbildt: Worth listening to @jamala message on a new Ukraine. And on the tragedy of the Crimea Tatars. https://t.co/cUZR5vvrqT	crimea listening message rt tatars tragedy ukraine worth	2	['@carlbildt', '@jamala']	[]
126	Nkbayar	RT @TetyanaStadnyk: #Jamala is our #sunshine for #Ukraine's dark times. https://t.co/oDTw7fr3z2	dark jamala rt sunshine times ukraine	2	['@TetyanaStadnyk']	['#Jamala', '#sunshine', '#Ukraine']
128	kerziouk	RT @UmlandAndreas: Why Russian chauvinists hate Crimean Tatars: Test of Jamala https://t.co/VPm42JJLbd	chauvinists crimean hate of jamala rt russian tatars test	2	['@UmlandAndreas']	[]
129	andrew_unknown	RT @AndrewHavryliv: “If you sing about truth, it can really touch people.” - Jamala  #CrimeaIsUkraine #FreeSavchenko #Eurovision https://t.…	crimeaisukraine eurovision freesavchenko if jamala people rt sing touch truth	2	['@AndrewHavryliv']	['#CrimeaIsUkraine', '#FreeSavchenko', '#Eurovision']
129	andrew_unknown	RT @GlasnostGone: #Eurovision: Not a bad days work. @jamala top Twitter news for #Tatars, #Ukraine, #Russia &amp; #Crimea. @MFA_Ukraine https:/…	amp bad crimea days eurovision news rt russia tatars top twitter ukraine work	2	['@GlasnostGone', '@jamala', '@MFA_Ukraine']	['#Eurovision', '#Tatars', '#Ukraine', '#Russia', '#Crimea']
115	UnitedforUkr	RT @twitter: Congrats @Jamala and Ukraine 🇺🇦 for the #Eurovision win! https://t.co/WX0r07rkVD	congrats eurovision rt ukraine win 🇺🇦	2	['@twitter', '@Jamala']	['#Eurovision']
130	feelmygravity	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	2	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
132	NewsCrimeaEn	#Jamala does not mind the next #Eurovision will take place in the Ukrainian #Crimea https://t.co/PavvAIKLEc https://t.co/dzvFgtfaVb	crimea eurovision jamala mind place ukrainian	2	[]	['#Jamala', '#Eurovision', '#Crimea']
133	UaNews_online	Self-proclaimed Crimean authorities invite Jamala to the Russia-occupied peninsula: She would rather change t... https://t.co/z9QiTGEhRo	authorities change crimean invite jamala occupied peninsula proclaimed russia self	2	[]	[]
134	mark24823687	RT @AndrewHavryliv: “If you sing about truth, it can really touch people.” - Jamala  #CrimeaIsUkraine #FreeSavchenko #Eurovision https://t.…	crimeaisukraine eurovision freesavchenko if jamala people rt sing touch truth	2	['@AndrewHavryliv']	['#CrimeaIsUkraine', '#FreeSavchenko', '#Eurovision']
135	PauRP96	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	2	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
105	GillStella	RT @EuromaidanPress: #Russia #Ukraine Jamala's win must lead to support for Crimean Tatars https://t.co/od1u8xkRFg https://t.co/7D2gFWdOKE	crimean jamala lead rt russia support tatars ukraine win	2	['@EuromaidanPress']	['#Russia', '#Ukraine']
134	mark24823687	RT @GlasnostGone: #Eurovision: Not a bad days work. @jamala top Twitter news for #Tatars, #Ukraine, #Russia &amp; #Crimea. @MFA_Ukraine https:/…	amp bad crimea days eurovision news rt russia tatars top twitter ukraine work	2	['@GlasnostGone', '@jamala', '@MFA_Ukraine']	['#Eurovision', '#Tatars', '#Ukraine', '#Russia', '#Crimea']
129	andrew_unknown	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	2	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
5	zelenyychelove	RT @NewsCrimeaEn: #Jamala does not mind the next #Eurovision will take place in the Ukrainian #Crimea https://t.co/PavvAIKLEc https://t.co/…	crimea eurovision jamala mind place rt ukrainian	2	['@NewsCrimeaEn']	['#Jamala', '#Eurovision', '#Crimea']
137	little7bear	RT @EuromaidanPress: #Eurovision: How #Twitter reacted to new voting and #Jamala win https://t.co/S9cSSFVqpH https://t.co/rNwfarmHDm	eurovision jamala reacted rt twitter voting win	2	['@EuromaidanPress']	['#Eurovision', '#Twitter', '#Jamala']
70	Lexoid	RT @Rutenien: Sarah Hurst: Eurovision puts Ukraine in helpful spotlight: Ukraine’s smooth crooner Jamala won... https://t.co/NgvKCZnRAv #Fr…	crooner eurovision fr helpful hurst jamala puts rt sarah smooth spotlight ukraine ukraine won	2	['@Rutenien']	['#Fr']
